Substrate,Enzyme,Time,alphaNH
10,2,2670,9.114120468
10,2,2675,9.114507364
10,2,2680,9.116947882
10,2,2685,9.123786892
10,2,2690,9.12417415
10,2,2695,9.129117513
10,2,2700,9.131863016
10,2,2705,9.129892415
10,2,2710,9.132638118
10,2,2715,9.135439186
10,2,2720,9.135826839
10,2,2725,9.133800997
10,2,2730,9.136602146
10,2,2735,9.139459722
10,2,2740,9.13496365
10,2,2745,9.140235239
10,2,2750,9.140622997
10,2,2755,9.143538639
10,2,2760,9.143926261
10,2,2765,9.144314127
10,2,2770,9.147289081
10,2,2775,9.147677056
10,2,2780,9.148065032
10,2,2785,9.151100694
10,2,2790,9.151488781
10,2,2795,9.151876615
10,2,2800,9.1549744
10,2,2805,9.155362603
10,2,2810,9.158523855
10,2,2815,9.156139007
10,2,2820,9.15652695
10,2,2825,9.159688549
10,2,2830,9.162914987
10,2,2835,9.163303156
10,2,2840,9.163691596
10,2,2845,9.166984348
10,2,2850,9.158855644
10,2,2855,9.136952803
10,2,2860,9.13733985
10,2,2865,9.139982159
10,2,2870,9.140369296
10,2,2875,9.140756434
10,2,2880,9.141143787
10,2,2885,9.14153114
10,2,2890,9.14422633
10,2,2895,9.144613561
10,2,2900,9.145001012
10,2,2905,9.145388242
10,2,2910,9.148137897
10,2,2915,9.148525223
10,2,2920,9.148912549
10,2,2925,9.151717623
10,2,2930,9.149687425
10,2,2935,9.152492469
10,2,2940,9.155354026
10,2,2945,9.155741784
10,2,2950,9.158661279
10,2,2955,9.15651683
10,2,2960,9.159436529
10,2,2965,9.157292111
10,2,2970,9.160212259
10,2,2975,9.163191611
10,2,2980,9.16357934
10,2,2985,9.163967069
10,2,2990,9.164355044
10,2,2995,9.167395307
10,2,3000,9.165130749
10,2,3005,9.16817123
10,2,3010,9.168559066
10,2,3015,9.168947154
10,2,3020,9.172049614
10,2,3025,9.17243756
10,2,3030,9.175603847
10,2,3035,9.173213707
10,2,3040,9.176379962
10,2,3045,9.176768019
10,2,3050,9.177156076
10,2,3055,9.177544134
10,2,3060,9.177932192
10,2,3065,9.17832025
10,2,3070,9.181552017
10,2,3075,9.179096366
10,2,3080,9.182328362
10,2,3085,9.182716535
10,2,3090,9.183104708
10,2,3095,9.183492881
10,2,3100,9.186791703
10,2,3105,9.187179993
10,2,3110,9.187568283
10,2,3115,9.187956846
10,2,3120,9.188345409
10,2,3125,9.188733972
10,2,3130,9.189122262
10,2,3135,9.192490134
10,2,3140,9.192878823
10,2,3145,9.193267512
10,2,3150,9.193655922
10,2,3155,9.194044332
10,2,3160,9.194433021
10,2,3165,9.191841385
10,2,3170,9.19521012
10,2,3175,9.195598531
10,2,3180,9.195986942
10,2,3185,9.19637563
10,2,3190,9.199814127
10,2,3195,9.197152452
10,2,3200,9.197540863
10,2,3205,9.200979727
10,2,3210,9.201368261
10,2,3215,9.198706098
10,2,3220,9.199094509
10,2,3225,9.202533864
10,2,3230,9.199871333
10,2,3235,9.200259745
10,2,3240,9.200648434
10,2,3245,9.201036846
10,2,3250,9.201425259
10,2,3255,9.201813671
10,2,3260,9.20220236
10,2,3265,9.202590773
10,2,3270,9.202979186
10,2,3275,9.203367874
10,2,3280,9.203756287
10,2,3285,9.20116175
10,2,3290,9.201550044
10,2,3295,9.199023317
10,2,3300,9.199411494
10,2,3305,9.199799933
10,2,3310,9.20018811
10,2,3315,9.197727151
10,2,3320,9.198115213
10,2,3325,9.195718765
10,2,3330,9.196106716
10,2,3335,9.196494917
10,2,3340,9.194161401
10,2,3345,9.194549488
10,2,3350,9.194937574
10,2,3355,9.192665321
10,2,3360,9.193053295
10,2,3365,9.19344127
10,2,3370,9.196489676
10,2,3375,9.196878008
10,2,3380,9.194605432
10,2,3385,9.194993407
10,2,3390,9.192781064
10,2,3395,9.193169162
10,2,3400,9.19101568
10,2,3405,9.188920058
10,2,3410,9.191791424
10,2,3415,9.19217941
10,2,3420,9.19008324
10,2,3425,9.192955154
10,2,3430,9.193343141
10,2,3435,9.19124687
10,2,3440,9.189206711
10,2,3445,9.18959448
10,2,3450,9.176531686
10,2,3455,9.176918861
10,2,3460,9.175239079
10,2,3465,9.173606353
10,2,3470,9.176013245
10,2,3475,9.174380341
10,2,3480,9.17279324
10,2,3485,9.175154329
10,2,3490,9.173566875
10,2,3495,9.170138878
10,2,3500,9.170525616
10,2,3505,9.170912355
10,2,3510,9.171299093
10,2,3515,9.169842932
10,2,3520,9.170229589
10,2,3525,9.170616246
10,2,3530,9.169201714
10,2,3535,9.167828025
10,2,3540,9.169974869
10,2,3545,9.168601024
10,2,3550,9.16726694
10,2,3555,9.169374024
10,2,3560,9.166358378
10,2,3565,9.168426212
10,2,3570,9.167131077
10,2,3575,9.16919906
10,2,3580,9.169585485
10,2,3585,9.17525597
10,2,3590,9.183280862
10,2,3595,9.181691762
10,2,3600,9.172852368
10,2,3605,9.178646969
10,2,3610,9.184828849
10,2,3615,9.185215846
10,2,3620,9.187625227
10,2,3625,9.185989655
10,2,3630,9.186376652
10,2,3635,9.184786857
10,2,3640,9.185173767
10,2,3645,9.185560678
10,2,3650,9.189947558
10,2,3655,9.190334646
10,2,3660,9.190721542
10,2,3665,9.187107954
10,2,3670,9.18556248
10,2,3675,9.187881776
10,2,3680,9.18444739
10,2,3685,9.184834132
10,2,3690,9.185220874
10,2,3695,9.183761798
10,2,3700,9.184148287
10,2,3705,9.186380925
10,2,3710,9.188656547
10,2,3715,9.185308098
10,2,3720,9.193341686
10,2,3725,9.193728497
10,2,3730,9.196140009
10,2,3735,9.196526906
10,2,3740,9.194889307
10,2,3745,9.197300891
10,2,3750,9.195663118
10,2,3755,9.196049929
10,2,3760,9.192524092
10,2,3765,9.187369127
10,2,3770,9.195231627
10,2,3775,9.195618355
10,2,3780,9.192180838
10,2,3785,9.185426881
10,2,3790,9.180872972
10,2,3795,9.181259181
10,2,3800,9.184900912
10,2,3805,9.185287266
10,2,3810,9.187358537
10,2,3815,9.184413024
10,2,3820,9.186446011
10,2,3825,9.186832207
10,2,3830,9.187218561
10,2,3835,9.187604757
10,2,3840,9.184734164
10,2,3845,9.186729939
10,2,3850,9.190449156
10,2,3855,9.190835262
10,2,3860,9.19122169
10,2,3865,9.191607957
10,2,3870,9.195484823
10,2,3875,9.195871237
10,2,3880,9.19625782
10,2,3885,9.194878614
10,2,3890,9.206495724
10,2,3895,9.213107639
10,2,3900,9.215667181
10,2,3905,9.218277724
10,2,3910,9.220940032
10,2,3915,9.22365575
10,2,3920,9.221714957
10,2,3925,9.224430875
10,2,3930,9.222489881
10,2,3935,9.227588558
10,2,3940,9.230414494
10,2,3945,9.22836366
10,2,3950,9.228751211
10,2,3955,9.229138533
10,2,3960,9.22253777
10,2,3965,9.225201134
10,2,3970,9.230301186
10,2,3975,9.235623505
10,2,3980,9.236011263
10,2,3985,9.215874243
10,2,3990,9.2183374
10,2,3995,9.218724185
10,2,4000,9.219111168
10,2,4005,9.21742144
10,2,4010,9.222009907
10,2,4015,9.222396777
10,2,4020,9.224958495
10,2,4025,9.225345451
10,2,4030,9.225732615
10,2,4035,9.226119571
10,2,4040,9.226506735
10,2,4045,9.229119443
10,2,4050,9.229506701
10,2,4055,9.229893746
10,2,4060,9.228054768
10,2,4065,9.230668048
10,2,4070,9.231055093
10,2,4075,9.236051725
10,2,4080,9.236438954
10,2,4085,9.236826404
10,2,4090,9.239599444
10,2,4095,9.239986541
10,2,4100,9.237988091
10,2,4105,9.24320309
10,2,4110,9.24114874
10,2,4115,9.243978165
10,2,4120,9.246864201
10,2,4125,9.247251722
10,2,4130,9.24763948
10,2,4135,9.250584364
10,2,4140,9.248414522
10,2,4145,9.25135961
10,2,4150,9.251747233
10,2,4155,9.254752205
10,2,4160,9.255139932
10,2,4165,9.25552766
10,2,4170,9.258594021
10,2,4175,9.258981856
10,2,4180,9.25936969
10,2,4185,9.259757525
10,2,4190,9.26014536
10,2,4195,9.260533195
10,2,4200,9.263662969
10,2,4205,9.264050913
10,2,4210,9.264438857
10,2,4215,9.264826802
10,2,4220,9.265214746
10,2,4225,9.265602691
10,2,4230,9.268796854
10,2,4235,9.269184911
10,2,4240,9.26957323
10,2,4245,9.269961287
10,2,4250,9.270349343
10,2,4255,9.267930618
10,2,4260,9.271125457
10,2,4265,9.274385904
10,2,4270,9.274774075
10,2,4275,9.275162247
10,2,4280,9.275550419
10,2,4285,9.275938591
10,2,4290,9.276326763
10,2,4295,9.276714935
10,2,4300,9.277103108
10,2,4305,9.277491547
10,2,4310,9.280820073
10,2,4315,9.28120809
10,2,4320,9.281596653
10,2,4325,9.281984943
10,2,4330,9.282373233
10,2,4335,9.282761523
10,2,4340,9.283150085
10,2,4345,9.283538376
10,2,4350,9.283926666
10,2,4355,9.287324883
10,2,4360,9.287713293
10,2,4365,9.288101982
10,2,4370,9.288490392
10,2,4375,9.288879081
10,2,4380,9.289267491
10,2,4385,9.289655902
10,2,4390,9.287033808
10,2,4395,9.290433001
10,2,4400,9.287810662
10,2,4405,9.288198953
10,2,4410,9.285644787
10,2,4415,9.286033226
10,2,4420,9.28936437
10,2,4425,9.283933741
10,2,4430,9.28432206
10,2,4435,9.28471012
10,2,4440,9.285098439
10,2,4445,9.285486759
10,2,4450,9.283063865
10,2,4455,9.283452066
10,2,4460,9.281092816
10,2,4465,9.281480903
10,2,4470,9.281868989
10,2,4475,9.279571827
10,2,4480,9.279959801
10,2,4485,9.283033497
10,2,4490,9.278111532
10,2,4495,9.278499397
10,2,4500,9.276322327
10,2,4505,9.276710315
10,2,4510,9.279663227
10,2,4515,9.282676348
10,2,4520,9.277873819
10,2,4525,9.270910231
10,2,4530,9.268958048
10,2,4535,9.264824286
10,2,4540,9.26744618
10,2,4545,9.263414858
10,2,4550,9.263802127
10,2,4555,9.262054965
10,2,4560,9.260356015
10,2,4565,9.260743099
10,2,4570,9.261130184
10,2,4575,9.257486055
10,2,4580,9.257872963
10,2,4585,9.258259871
10,2,4590,9.254796674
10,2,4595,9.253323756
10,2,4600,9.253710414
10,2,4605,9.255956892
10,2,4610,9.25448373
10,2,4615,9.253052743
10,2,4620,9.253439322
10,2,4625,9.252049474
10,2,4630,9.252435975
10,2,4635,9.252822476
10,2,4640,9.253208977
10,2,4645,9.251859342
10,2,4650,9.265283308
10,2,4655,9.269798122
10,2,4660,9.2701853
10,2,4665,9.270572479
10,2,4670,9.270959658
10,2,4675,9.271346837
10,2,4680,9.252866868
10,2,4685,9.251594489
10,2,4690,9.253639416
10,2,4695,9.252367047
10,2,4700,9.261443596
10,2,4705,9.263691535
10,2,4710,9.269927097
10,2,4715,9.252290614
10,2,4720,9.262990067
10,2,4725,9.267143466
10,2,4730,9.269479892
10,2,4735,9.271861904
10,2,4740,9.266398556
10,2,4745,9.268690771
10,2,4750,9.256615662
10,2,4755,9.253794944
10,2,4760,9.255766192
10,2,4765,9.256152401
10,2,4770,9.25653861
10,2,4775,9.255339502
10,2,4780,9.258933189
10,2,4785,9.257697087
10,2,4790,9.261365838
10,2,4795,9.260091877
10,2,4800,9.255720201
10,2,4805,9.260864438
10,2,4810,9.262911094
10,2,4815,9.260014194
10,2,4820,9.263683959
10,2,4825,9.262409562
10,2,4830,9.262795843
10,2,4835,9.263182125
10,2,4840,9.261945245
10,2,4845,9.263954688
10,2,4850,9.262717666
10,2,4855,9.2698278
10,2,4860,9.268474589
10,2,4865,9.267160991
10,2,4870,9.264262205
10,2,4875,9.264648265
10,2,4880,9.268319738
10,2,4885,9.267044323
10,2,4890,9.26909213
10,2,4895,9.267816576
10,2,4900,9.271565049
10,2,4905,9.273691527
10,2,4910,9.272337583
10,2,4915,9.274464206
10,2,4920,9.276631683
10,2,4925,9.277018096
10,2,4930,9.273882814
10,2,4935,9.277791094
10,2,4940,9.285727285
10,2,4945,9.288112717
10,2,4950,9.288499528
10,2,4955,9.284934099
10,2,4960,9.283411939
10,2,4965,9.283798507
10,2,4970,9.292092458
10,2,4975,9.290433584
10,2,4980,9.290820396
10,2,4985,9.289207838
10,2,4990,9.289594566
10,2,4995,9.296120511
10,2,5000,9.294413641
10,2,5005,9.299037193
10,2,5010,9.295187238
10,2,5015,9.299811134
10,2,5020,9.293914312
10,2,5025,9.298442012
10,2,5030,9.303165219
10,2,5035,9.295074555
10,2,5040,9.297508226
10,2,5045,9.304326293
10,2,5050,9.311604852
10,2,5055,9.307345019
10,2,5060,9.310029263
10,2,5065,9.303680838
10,2,5070,9.304067911
10,2,5075,9.311191103
10,2,5080,9.321315647
10,2,5085,9.324281197
10,2,5090,9.31470401
10,2,5095,9.312740296
10,2,5100,9.308584469
10,2,5105,9.311216951
10,2,5110,9.307164085
10,2,5115,9.311991252
10,2,5120,9.312378509
10,2,5125,9.315063976
10,2,5130,9.313152811
10,2,5135,9.315838463
10,2,5140,9.318577622
10,2,5145,9.316612732
10,2,5150,9.321759305
10,2,5155,9.322146627
10,2,5160,9.32253395
10,2,5165,9.320513983
10,2,5170,9.323308595
10,2,5175,9.323695918
10,2,5180,9.326547128
10,2,5185,9.326934548
10,2,5190,9.327321968
10,2,5195,9.330230731
10,2,5200,9.330618251
10,2,5205,9.331005771
10,2,5210,9.331393291
10,2,5215,9.331780811
10,2,5220,9.334748912
10,2,5225,9.335136534
10,2,5230,9.335524399
10,2,5235,9.335911778
10,2,5240,9.336299643
10,2,5245,9.339328483
10,2,5250,9.339716209
10,2,5255,9.337462511
10,2,5260,9.340491663
10,2,5265,9.340879142
10,2,5270,9.343970135
10,2,5275,9.344357969
10,2,5280,9.344745803
10,2,5285,9.345133637
10,2,5290,9.345521724
10,2,5295,9.345909558
10,2,5300,9.346297392
10,2,5305,9.349452228
10,2,5310,9.349840172
10,2,5315,9.350228116
10,2,5320,9.350616318
10,2,5325,9.351004261
10,2,5330,9.354224223
10,2,5335,9.351780407
10,2,5340,9.352168351
10,2,5345,9.352556296
10,2,5350,9.35577671
10,2,5355,9.353332185
10,2,5360,9.353720387
10,2,5365,9.354108331
10,2,5370,9.357329198
10,2,5375,9.357717254
10,2,5380,9.358105574
10,2,5385,9.35849363
10,2,5390,9.358881687
10,2,5395,9.359270006
10,2,5400,9.359658063
10,2,5405,9.36004612
10,2,5410,9.357600607
10,2,5415,9.360822235
10,2,5420,9.361210554
10,2,5425,9.358764445
10,2,5430,9.361986669
10,2,5435,9.362374989
10,2,5440,9.362763046
10,2,5445,9.363151104
10,2,5450,9.360704686
10,2,5455,9.358322313
10,2,5460,9.361480834
10,2,5465,9.359098237
10,2,5470,9.359486324
10,2,5475,9.359874411
10,2,5480,9.357554439
10,2,5485,9.355296132
10,2,5490,9.358330388
10,2,5495,9.356071623
10,2,5500,9.356459488
10,2,5505,9.354260884
10,2,5510,9.352120943
10,2,5515,9.352508596
10,2,5520,9.350425883
10,2,5525,9.350813656
10,2,5530,9.348786868
10,2,5535,9.349174318
10,2,5540,9.347202404
10,2,5545,9.347589756
10,2,5550,9.347977321
10,2,5555,9.348364886
10,2,5560,9.346446183
10,2,5565,9.344579982
10,2,5570,9.344967349
10,2,5575,9.34535492
10,2,5580,9.343539426
10,2,5585,9.343926697
10,2,5590,9.338001155
10,2,5595,9.342548241
10,2,5600,9.340831337
10,2,5605,9.343322598
10,2,5610,9.33557577
10,2,5615,9.339936141
10,2,5620,9.338313223
10,2,5625,9.338700134
10,2,5630,9.337122891
10,2,5635,9.335590014
10,2,5640,9.332267635
10,2,5645,9.330862656
10,2,5650,9.331248995
10,2,5655,9.335260654
10,2,5660,9.333813789
10,2,5665,9.332408339
10,2,5670,9.332794842
10,2,5675,9.336807124
10,2,5680,9.335359777
10,2,5685,9.333954186
10,2,5690,9.334340689
10,2,5695,9.332975663
10,2,5700,9.34061696
10,2,5705,9.346900988
10,2,5710,9.332422748
10,2,5715,9.331136119
10,2,5720,9.348061798
10,2,5725,9.352613535
10,2,5730,9.355156013
10,2,5735,9.357749086
10,2,5740,9.355930563
10,2,5745,9.354162062
10,2,5750,9.35670491
10,2,5755,9.354936227
10,2,5760,9.35115742
10,2,5765,9.35360333
10,2,5770,9.356097573
10,2,5775,9.356484755
10,2,5780,9.350692556
10,2,5785,9.341683272
10,2,5790,9.353479044
10,2,5795,9.344249976
10,2,5800,9.341089516
10,2,5805,9.348737336
10,2,5810,9.355026668
10,2,5815,9.349510825
10,2,5820,9.340921418
10,2,5825,9.341307772
10,2,5830,9.354560948
10,2,5835,9.352980261
10,2,5840,9.357348106
10,2,5845,9.357735107
10,2,5850,9.354140383
10,2,5855,9.356495146
10,2,5860,9.356881874
10,2,5865,9.357268788
10,2,5870,9.359669545
10,2,5875,9.360056547
10,2,5880,9.345556721
10,2,5885,9.354923831
10,2,5890,9.361217171
10,2,5895,9.365774749
10,2,5900,9.366161933
10,2,5905,9.366548916
10,2,5910,9.3669359
10,2,5915,9.367323084
10,2,5920,9.367710067
10,2,5925,9.368097051
10,2,5930,9.368484034
10,2,5935,9.371030471
10,2,5940,9.369258202
10,2,5945,9.371804616
10,2,5950,9.372191689
10,2,5955,9.370419353
10,2,5960,9.357004002
10,2,5965,9.357390415
10,2,5970,9.357776829
10,2,5975,9.363808008
10,2,5980,9.366164653
10,2,5985,9.368567349
10,2,5990,9.368954352
10,2,5995,9.371404265
10,2,6000,9.35829852
10,2,6005,9.35868486
10,2,6010,9.360868308
10,2,6015,9.361254721
10,2,6020,9.363480256
10,2,6025,9.363866745
10,2,6030,9.372048842
10,2,6035,9.383246612
10,2,6040,9.383633654
10,2,6045,9.386336921
10,2,6050,9.389093881
10,2,6055,9.389481332
10,2,6060,9.389868783
10,2,6065,9.392681562
10,2,6070,9.385957199
10,2,6075,9.388660818
10,2,6080,9.39141836
10,2,6085,9.391805811
10,2,6090,9.394619085
10,2,6095,9.381254691
10,2,6100,9.383803665
10,2,6105,9.390984495
10,2,6110,9.378237246
10,2,6115,9.380688993
10,2,6120,9.381075889
10,2,6125,9.390216384
10,2,6130,9.379784107
10,2,6135,9.380170919
10,2,6140,9.38055773
10,2,6145,9.385123724
10,2,6150,9.385510707
10,2,6155,9.388060644
10,2,6160,9.388447717
10,2,6165,9.388834585
10,2,6170,9.387058241
10,2,6175,9.387445024
10,2,6180,9.394475142
10,2,6185,9.394862185
10,2,6190,9.390769538
10,2,6195,9.388992558
10,2,6200,9.393757821
10,2,6205,9.391930347
10,2,6210,9.39231742
10,2,6215,9.394918895
10,2,6220,9.395306059
10,2,6225,9.395693014
10,2,6230,9.398346644
10,2,6235,9.398733688
10,2,6240,9.401440391
10,2,6245,9.399507989
10,2,6250,9.399895246
10,2,6255,9.402602012
10,2,6260,9.402989365
10,2,6265,9.403376717
10,2,6270,9.401443848
10,2,6275,9.404150986
10,2,6280,9.406912574
10,2,6285,9.404925692
10,2,6290,9.407687475
10,2,6295,9.410504535
10,2,6300,9.410892085
10,2,6305,9.411279636
10,2,6310,9.411666958
10,2,6315,9.412054281
10,2,6320,9.410011509
10,2,6325,9.412829154
10,2,6330,9.415703836
10,2,6335,9.413604027
10,2,6340,9.41399135
10,2,6345,9.416866328
10,2,6350,9.412335321
10,2,6355,9.415153774
10,2,6360,9.418028821
10,2,6365,9.418416474
10,2,6370,9.418803894
10,2,6375,9.416703521
10,2,6380,9.424730676
10,2,6385,9.427784479
10,2,6390,9.433692802
10,2,6395,9.434080743
10,2,6400,9.431676516
10,2,6405,9.434856886
10,2,6410,9.438102262
10,2,6415,9.435632768
10,2,6420,9.438878634
10,2,6425,9.433616186
10,2,6430,9.439655006
10,2,6435,9.440043059
10,2,6440,9.440431379
10,2,6445,9.440819432
10,2,6450,9.444132682
10,2,6455,9.44452085
10,2,6460,9.436331778
10,2,6465,9.436719865
10,2,6470,9.437107698
10,2,6475,9.437495785
10,2,6480,9.44353687
10,2,6485,9.441065773
10,2,6490,9.441453975
10,2,6495,9.441841917
10,2,6500,9.445089616
10,2,6505,9.445477935
10,2,6510,9.445865989
10,2,6515,9.446254308
10,2,6520,9.443782666
10,2,6525,9.447030947
10,2,6530,9.447419266
10,2,6535,9.44780732
10,2,6540,9.448195639
10,2,6545,9.448583959
10,2,6550,9.448972013
10,2,6555,9.44649956
10,2,6560,9.446887762
10,2,6565,9.447275704
10,2,6570,9.447663906
10,2,6575,9.448052108
10,2,6580,9.451301663
10,2,6585,9.451689982
10,2,6590,9.452078302
10,2,6595,9.449604914
10,2,6600,9.447196182
10,2,6605,9.442180228
10,2,6610,9.442568093
10,2,6615,9.442955958
10,2,6620,9.448748529
10,2,6625,9.449136616
10,2,6630,9.452322067
10,2,6635,9.452710269
10,2,6640,9.45309847
10,2,6645,9.453486672
10,2,6650,9.453874874
10,2,6655,9.451465137
10,2,6660,9.457514506
10,2,6665,9.455039479
10,2,6670,9.45262965
10,2,6675,9.455816141
10,2,6680,9.453405824
10,2,6685,9.453794164
10,2,6690,9.45418225
10,2,6695,9.451835425
10,2,6700,9.446938215
10,2,6705,9.449938249
10,2,6710,9.450326356
10,2,6715,9.448101724
