Substrate,Enzyme,Time,alphaNH
10,1,540,3.425659622319822
10,1,545,3.4628950529972116
10,1,550,3.4954592839716327
10,1,555,3.534182560182414
10,1,560,3.5746013450293797
10,1,565,3.6135189628567432
10,1,570,3.6490722063841585
10,1,575,3.684629846405247
10,1,580,3.7185737063528013
10,1,585,3.7541620056392704
10,1,590,3.7913319264871843
10,1,595,3.8301309175433853
10,1,600,3.8640643239453287
10,1,605,3.9028416890309248
10,1,610,3.932184369372377
10,1,615,3.973911550459664
10,1,620,4.012682182558611
10,1,625,4.04983664721193
10,1,630,4.086991111865251
10,1,635,4.124145576518572
10,1,640,4.151710284476409
10,1,645,4.190300307750567
10,1,650,4.225614353917051
10,1,655,4.262710432873394
10,1,660,4.299806511829738
10,1,665,4.3385505795160295
10,1,670,4.3707871396661915
10,1,675,4.405631850982333
10,1,680,4.433062793933337
10,1,685,4.46197649055737
10,1,690,4.490519498763145
10,1,695,4.517737048612846
10,1,700,4.544509388746802
10,1,705,4.571560039870295
10,1,710,4.59045843997027
10,1,715,4.609727396934949
10,1,720,4.628255240170219
10,1,725,4.647691388104038
10,1,730,4.663591863914071
10,1,735,4.677293062815518
10,1,740,4.689622349888105
10,1,745,4.6984003151772065
10,1,750,4.705806368637448
10,1,755,4.713700189757199
10,1,760,4.720618475557931
10,1,765,4.729628606901368
10,1,770,4.73468997713239
10,1,775,4.7418527409887545
10,1,780,4.748150022185286
10,1,785,4.754076875076141
10,1,790,4.756908137513114
10,1,795,4.758759650878175
10,1,800,4.759129953551187
10,1,805,4.760143335313992
10,1,810,4.762092374935283
10,1,815,4.762462677608295
10,1,820,4.762832980281307
10,1,825,4.76320328295432
10,1,830,4.765189724246492
10,1,835,4.765560152552169
10,1,840,4.765930580857848
10,1,845,4.766301009163526
10,1,850,4.7666714374692045
10,1,855,4.767041865774884
10,1,860,4.767412294080562
10,1,865,4.76778272238624
10,1,870,4.768153150691918
10,1,875,4.77017851935238
10,1,880,4.768893855320779
10,1,885,4.769264435608953
10,1,890,4.771290189946496
10,1,895,4.771660746811202
10,1,900,4.772031303675907
10,1,905,4.772401860540612
10,1,910,4.772772417405318
10,1,915,4.773142974270023
10,1,920,4.7735135311347285
10,1,925,4.773884087999434
10,1,930,4.774254644864139
10,1,935,4.774625201728845
10,1,940,4.77499575859355
10,1,945,4.775366315458255
10,1,950,4.775736872322961
10,1,955,4.777803022912182
10,1,960,4.776477986052372
10,1,965,4.776848542917077
10,1,970,4.7772190997817825
10,1,975,4.777589500894338
10,1,980,4.779656465003466
10,1,985,4.778330770375899
10,1,990,4.78039784183998
10,1,995,4.780768370828706
10,1,1000,4.781139059234602
10,1,1005,4.78150990709475
10,1,1010,4.781880436046391
10,1,1015,4.782251283931264
10,1,1020,4.780924512567963
10,1,1025,4.782992501264076
10,1,1030,4.783363189669972
10,1,1035,4.783733878075866
10,1,1040,4.784104726022548
10,1,1045,4.784475254887657
10,1,1050,4.7848459432935515
10,1,1055,4.785216631699447
10,1,1060,4.78388912334648
10,1,1065,4.785958168113832
10,1,1070,4.786328696917132
10,1,1075,4.785000637946838
10,1,1080,4.788808524632172
10,1,1085,4.787440762134817
10,1,1090,4.787811450540712
10,1,1095,4.789920993702475
10,1,1100,4.79029181672591
10,1,1105,4.7906628031707585
10,1,1110,4.791033462772779
10,1,1115,4.791404449242926
10,1,1120,4.791775108819647
10,1,1125,4.790406429132915
10,1,1130,4.792516754866516
10,1,1135,4.7928875778899505
10,1,1140,4.793258400913385
10,1,1145,4.793629223936819
10,1,1150,4.794000046960254
10,1,1155,4.7943708699836876
10,1,1160,4.794741693007122
10,1,1165,4.795112516030557
10,1,1170,4.795483339053991
10,1,1175,4.7958541620774255
10,1,1180,4.79622498510086
10,1,1185,4.7965958081242945
10,1,1190,4.796966631147729
10,1,1195,4.79911956712113
10,1,1200,4.799490527897748
10,1,1205,4.799861488674368
10,1,1210,4.796707972282194
10,1,1215,4.798820746264901
10,1,1220,4.799191569288336
10,1,1225,4.79956239231177
10,1,1230,4.799933215335205
10,1,1235,4.8003040383586395
10,1,1240,4.800674861382073
10,1,1245,4.8010456844055085
10,1,1250,4.803200135663939
10,1,1255,4.8035710964405585
10,1,1260,4.803942057217178
10,1,1265,4.802528976499246
10,1,1270,4.804683978770416
10,1,1275,4.803270622546115
10,1,1280,4.803641445569549
10,1,1285,4.804012268592984
10,1,1290,4.806167821876892
10,1,1295,4.8065387826535115
10,1,1300,4.80690974343013
10,1,1305,4.807280704206749
10,1,1310,4.809478530799497
10,1,1315,4.808022625759988
10,1,1320,4.8083935865366065
10,1,1325,4.808764547313226
10,1,1330,4.809135508089845
10,1,1335,4.809506468866464
10,1,1340,4.808091321850762
10,1,1345,4.8102483904197015
10,1,1350,4.812447344707398
10,1,1355,4.81099031197294
10,1,1360,4.813189548184374
10,1,1365,4.813560649922861
10,1,1370,4.812103194302797
10,1,1375,4.812474155079417
10,1,1380,4.814673955138324
10,1,1385,4.813216076632655
10,1,1390,4.813587037409273
10,1,1395,4.813957998185893
10,1,1400,4.816158362092275
10,1,1405,4.818401623478797
10,1,1410,4.81690056556925
10,1,1415,4.815441841292369
10,1,1420,4.817642769046225
10,1,1425,4.818013870784712
10,1,1430,4.816554723622226
10,1,1435,4.818756074261688
10,1,1440,4.819127176000175
10,1,1445,4.819498277738663
10,1,1450,4.819869379477151
10,1,1455,4.820240481215638
10,1,1460,4.820611582954125
10,1,1465,4.820982684692614
10,1,1470,4.821353786431101
10,1,1475,4.821724888169589
10,1,1480,4.822095989908076
10,1,1485,4.822467091646564
10,1,1490,4.821006252941656
10,1,1495,4.823209295123539
10,1,1500,4.8235803968620266
10,1,1505,4.823951498600515
10,1,1510,4.824322600339002
10,1,1515,4.82469370207749
10,1,1520,4.825064803815977
10,1,1525,4.827311527089514
10,1,1530,4.825807007292952
10,1,1535,4.828054019057073
10,1,1540,4.826549210769928
10,1,1545,4.826920312508415
10,1,1550,4.827291414246903
10,1,1555,4.829539002992193
10,1,1560,4.826199703814323
10,1,1565,4.828404719462366
10,1,1570,4.828775821200853
10,1,1575,4.831023986927312
10,1,1580,4.829518024677828
10,1,1585,4.826261649999049
10,1,1590,4.828425468474037
10,1,1595,4.828796429250656
10,1,1600,4.831002431631779
10,1,1605,4.831373533370266
10,1,1610,4.8317446351087545
10,1,1615,4.832115736847242
10,1,1620,4.830651233133752
10,1,1625,4.832857940324217
10,1,1630,4.83139315468699
10,1,1635,4.833600143801192
10,1,1640,4.83397124553968
10,1,1645,4.8343423472781675
10,1,1650,4.836592676684011
10,1,1655,4.835084550755143
10,1,1660,4.83545565249363
10,1,1665,4.833989880123323
10,1,1670,4.836197855970606
10,1,1675,4.836568957709093
10,1,1680,4.83882015258669
10,1,1685,4.837311161186069
10,1,1690,4.837682262924556
10,1,1695,4.836215644783038
10,1,1700,4.836586605559657
10,1,1705,4.8369575663362765
10,1,1710,4.841047628489369
10,1,1715,4.839537771616994
10,1,1720,4.8417901204569285
10,1,1725,4.838441409442753
10,1,1730,4.842532612424487
10,1,1735,4.842903858408269
10,1,1740,4.841393280309433
10,1,1745,4.84176438204792
10,1,1750,4.844017596359608
10,1,1755,4.8425065855248945
10,1,1760,4.842877687263383
10,1,1765,4.845131334310947
10,1,1770,4.845502580294727
10,1,1775,4.845873826278507
10,1,1780,4.8462450722622865
10,1,1785,4.842892938762182
10,1,1790,4.846987564229846
10,1,1795,4.845475399432796
10,1,1800,4.847730056197406
10,1,1805,4.848101302181186
10,1,1810,4.848472548164966
10,1,1815,4.8488437941487454
10,1,1820,4.847330908125234
10,1,1825,4.849586286116305
10,1,1830,4.846231585751753
10,1,1835,4.850328778083865
10,1,1840,4.848815315079185
10,1,1845,4.851071270051425
10,1,1850,4.851442516035204
10,1,1855,4.851813762018985
10,1,1860,4.852185008002765
10,1,1865,4.854485601512907
10,1,1870,4.852927499970325
10,1,1875,4.851413027248598
10,1,1880,4.853669991937885
10,1,1885,4.852155230725573
10,1,1890,4.852526332464061
10,1,1895,4.854783729889223
10,1,1900,4.8551549758730035
10,1,1905,4.855526221856783
10,1,1910,4.855897467840563
10,1,1915,4.858199537402673
10,1,1920,4.856639959808122
10,1,1925,4.858942324580627
10,1,1930,4.857382451775682
10,1,1935,4.85968511175858
10,1,1940,4.858124943743243
10,1,1945,4.856608451587424
10,1,1950,4.858867435710803
10,1,1955,4.8611706861144865
10,1,1960,4.8596099276783615
10,1,1965,4.859981173662141
10,1,1970,4.860352419645921
10,1,1975,4.862656260470393
10,1,1980,4.861094911613481
10,1,1985,4.863399047648346
10,1,1990,4.863770441237323
10,1,1995,4.864141834826299
10,1,2000,4.8625798955486
10,1,2005,4.86295114153238
10,1,2010,4.863322387516161
10,1,2015,4.86369363349994
10,1,2020,4.865998802771182
10,1,2025,4.866370196360158
10,1,2030,4.866741589949135
10,1,2035,4.867112983538111
10,1,2040,4.865549863418839
10,1,2045,4.86592110940262
10,1,2050,4.866292355386399
10,1,2055,4.8666636013701785
10,1,2060,4.868969951482995
10,1,2065,4.869341345071971
10,1,2070,4.867777339321519
10,1,2075,4.868148585305298
10,1,2080,4.8685198312890785
10,1,2085,4.868891077272858
10,1,2090,4.869262323256638
10,1,2095,4.869633569240418
10,1,2100,4.870004815224198
10,1,2105,4.868483707219029
10,1,2110,4.872683887372761
10,1,2115,4.871118553175537
10,1,2120,4.871489799159317
10,1,2125,4.87379806813969
10,1,2130,4.874169461728666
10,1,2135,4.874540855317643
10,1,2140,4.87491224890662
10,1,2145,4.875283642495597
10,1,2150,4.875655036084573
10,1,2155,4.87602642967355
10,1,2160,4.876397823262526
10,1,2165,4.876769216851502
10,1,2170,4.877140610440479
10,1,2175,4.877512004029456
10,1,2180,4.877883397618433
10,1,2185,4.878254791207409
10,1,2190,4.878626184796385
10,1,2195,4.880981835050751
10,1,2200,4.879368971974339
10,1,2205,4.881724924315431
10,1,2210,4.880111759152292
10,1,2215,4.882468013580111
10,1,2220,4.880854546330245
10,1,2225,4.879285964818694
10,1,2230,4.879657210802474
10,1,2235,4.881968727097175
10,1,2240,4.882340120686152
10,1,2245,4.882711514275129
10,1,2250,4.885068826006491
10,1,2255,4.881513440721373
10,1,2260,4.8818846867051535
10,1,2265,4.884197088631034
10,1,2270,4.884568482220011
10,1,2275,4.886926549168191
10,1,2280,4.885311269397964
10,1,2285,4.88568266298694
10,1,2290,4.884112162607833
10,1,2295,4.884483408591612
10,1,2300,4.884854654575392
10,1,2305,4.889155816962232
10,1,2310,4.885597146542952
10,1,2315,4.8879110245208
10,1,2320,4.888282418109776
10,1,2325,4.888653811698753
10,1,2330,4.88902520528773
10,1,2335,4.889396598876707
10,1,2340,4.889767992465684
10,1,2345,4.892128174020951
10,1,2350,4.8924997186532915
10,1,2355,4.890882173232613
10,1,2360,4.8912535668215895
10,1,2365,4.893614352550311
10,1,2370,4.8939858971826515
10,1,2375,4.892367747588519
10,1,2380,4.894728986447331
10,1,2385,4.895100531079671
10,1,2390,4.895472075712011
10,1,2395,4.895843620344351
10,1,2400,4.896215164976691
10,1,2405,4.8986236771374525
10,1,2410,4.898995376331408
10,1,2415,4.8993670755253635
10,1,2420,4.899738774719319
10,1,2425,4.900110473913275
10,1,2430,4.90048217310723
10,1,2435,4.900853872301186
10,1,2440,4.90122557149514
10,1,2445,4.901597270689096
10,1,2450,4.901968969883051
10,1,2455,4.900302155932431
10,1,2460,4.9027123682709615
10,1,2465,4.899052832190098
10,1,2470,4.9034557666588725
10,1,2475,4.901788334461791
10,1,2480,4.902159879094132
10,1,2485,4.902531423726471
10,1,2490,4.902902968358812
10,1,2495,4.905314262628649
10,1,2500,4.903646057623491
10,1,2505,4.904017602255832
10,1,2510,4.904389146888171
10,1,2515,4.90680105940447
10,1,2520,4.905132236152852
10,1,2525,4.905503780785192
10,1,2530,4.905875325417532
10,1,2535,4.906246870049872
10,1,2540,4.906618414682212
10,1,2545,4.906989959314552
10,1,2550,4.9053665232027
10,1,2555,4.905737916791676
10,1,2560,4.908104593211572
10,1,2565,4.908476137843912
10,1,2570,4.908847682476252
10,1,2575,4.907223491147583
10,1,2580,4.909590771740931
10,1,2585,4.909962316373272
10,1,2590,4.908337671914512
10,1,2595,4.910705405637952
10,1,2600,4.911076950270291
10,1,2605,4.911448494902632
10,1,2610,4.911820039534972
10,1,2615,4.912191584167312
10,1,2620,4.910566033448372
10,1,2625,4.912934673431992
10,1,2630,4.911308820626325
10,1,2635,4.911680214215301
10,1,2640,4.914049307329012
10,1,2645,4.914420851961352
10,1,2650,4.9147923965936915
10,1,2655,4.913165788571209
10,1,2660,4.9155354858583715
10,1,2665,4.915907030490712
10,1,2670,4.9162785751230516
10,1,2675,4.916650119755392
10,1,2680,4.9170216643877325
10,1,2685,4.915394150105067
10,1,2690,4.9198105311929075
10,1,2695,4.916136937283021
10,1,2700,4.916508330871997
10,1,2705,4.918879387549431
10,1,2710,4.9172511180499505
10,1,2715,4.917622511638927
10,1,2720,4.919994021446453
10,1,2725,4.920365566078792
10,1,2730,4.91678180918046
10,1,2735,4.91715305516424
10,1,2740,4.91947947958381
10,1,2745,4.923899222326416
10,1,2750,4.922223289240493
10,1,2755,4.922594833872832
10,1,2760,4.922966378505173
10,1,2765,4.925386019102238
10,1,2770,4.923709467769852
10,1,2775,4.924081012402192
10,1,2780,4.924452557034532
10,1,2785,4.922822021884598
10,1,2790,4.925195646299212
10,1,2795,4.925567190931552
10,1,2800,4.925938735563893
10,1,2805,4.926310280196232
10,1,2810,4.9287313118478355
10,1,2815,4.927053369460912
10,1,2820,4.929474710235747
10,1,2825,4.9277964587255925
10,1,2830,4.930218108623658
10,1,2835,4.930589807817612
10,1,2840,4.928911092622612
10,1,2845,4.931333206205523
10,1,2850,4.929654181887292
10,1,2855,4.930025726519633
10,1,2860,4.930397271151973
10,1,2865,4.9328200029813445
10,1,2870,4.931140360416652
10,1,2875,4.929507106486177
10,1,2880,4.93393510056321
10,1,2885,4.932254994313673
10,1,2890,4.934678498951121
10,1,2895,4.935050198145077
10,1,2900,4.933369628210693
10,1,2905,4.935793596532987
10,1,2910,4.936165295726942
10,1,2915,4.93247825519799
10,1,2920,4.936908694114853
10,1,2925,4.935227351372393
10,1,2930,4.937652092502764
10,1,2935,4.935970440637073
10,1,2940,4.938395490890675
10,1,2945,4.93876719008463
10,1,2950,4.937085074534093
10,1,2955,4.937456619166432
10,1,2960,4.937828163798773
10,1,2965,4.9361921910877555
10,1,2970,4.938571253063453
10,1,2975,4.9409973852483615
10,1,2980,4.941369084442317
10,1,2985,4.939685886960474
10,1,2990,4.942112482830228
10,1,2995,4.942484182024183
10,1,3000,4.9408005208574926
10,1,3005,4.943227580412094
10,1,3010,4.94359927960605
10,1,3015,4.9399061269775215
10,1,3020,4.94434267799396
10,1,3025,4.944714377187915
10,1,3030,4.9450860763818705
10,1,3035,4.945457775575826
10,1,3040,4.9458294747697815
10,1,3045,4.946201173963737
10,1,3050,4.946572873157693
10,1,3055,4.944887511813233
10,1,3060,4.945259056445573
10,1,3065,4.945630601077913
10,1,3070,4.948059669933514
10,1,3075,4.950536977408398
10,1,3080,4.948803068321425
10,1,3085,4.949174767515379
10,1,3090,4.949546466709335
10,1,3095,4.9499181659032905
10,1,3100,4.950289865097246
10,1,3105,4.9506615642912015
10,1,3110,4.951033263485157
10,1,3115,4.951404962679112
10,1,3120,4.951776661873067
10,1,3125,4.952148361067023
10,1,3130,4.950460681298333
10,1,3135,4.950832225930673
10,1,3140,4.955371123033449
10,1,3145,4.955742980389222
10,1,3150,4.956114837744996
10,1,3155,4.956486695100768
10,1,3160,4.95475025542471
10,1,3165,4.953061493724713
10,1,3170,4.953433038357053
10,1,3175,4.955865353006575
10,1,3180,4.958345981879636
10,1,3185,4.954547672254073
10,1,3190,4.956980450588442
10,1,3195,4.9573521497823965
10,1,3200,4.957723848976353
10,1,3205,4.9580955481703075
10,1,3210,4.958467247364263
10,1,3215,4.960948983370047
10,1,3220,4.96132084072582
10,1,3225,4.961692698081594
10,1,3230,4.959954044140084
10,1,3235,4.9624364127931395
10,1,3240,4.962808270148913
10,1,3245,4.963180127504686
10,1,3250,4.96355198486046
10,1,3255,4.963923842216232
10,1,3260,4.9621842393038165
10,1,3265,4.962555938497772
10,1,3270,4.9629276376917275
10,1,3275,4.961235475636193
10,1,3280,4.963671036079637
10,1,3285,4.964042735273593
10,1,3290,4.966526843706645
10,1,3295,4.964786133661504
10,1,3300,4.965157832855459
10,1,3305,4.967642415773963
10,1,3310,4.965901231243371
10,1,3315,4.968386130485511
10,1,3320,4.968757987841284
10,1,3325,4.967016328825236
10,1,3330,4.969501702552829
10,1,3335,4.9677597272131475
10,1,3340,4.968131426407103
10,1,3345,4.968503125601058
10,1,3350,4.966808645121294
10,1,3355,4.969246523988968
10,1,3360,4.969618223182923
10,1,3365,4.967923279018315
10,1,3370,4.9703616215708335
10,1,3375,4.970733320764789
10,1,3380,4.9732202761105615
10,1,3385,4.973592133466335
10,1,3390,4.9718484183466565
10,1,3395,4.97222011754061
10,1,3400,4.974707705533655
10,1,3405,4.972963515928521
10,1,3410,4.973335215122476
10,1,3415,4.973706914316432
10,1,3420,4.976195134956748
10,1,3425,4.9744503127043425
10,1,3430,4.976938849668294
10,1,3435,4.977310707024067
10,1,3440,4.9776825643798395
10,1,3445,4.9759371094801645
10,1,3450,4.978426279091387
10,1,3455,4.97879813644716
10,1,3460,4.979169993802932
10,1,3465,4.9795418511587055
10,1,3470,4.977795605449941
10,1,3475,4.976097260929794
10,1,3480,4.978539003837852
10,1,3485,4.978910703031807
10,1,3490,4.979282402225762
10,1,3495,4.979654101419717
10,1,3500,4.9800258006136735
10,1,3505,4.980397499807629
10,1,3510,4.980769199001583
10,1,3515,4.979069617988514
10,1,3520,4.981512597389494
10,1,3525,4.979812707253195
10,1,3530,4.982255995777406
10,1,3535,4.98262769497136
10,1,3540,4.980927341150214
10,1,3545,4.981298885782554
10,1,3550,4.983742792553226
10,1,3555,4.9841144917471825
10,1,3560,4.984486190941137
10,1,3565,4.98697899827417
10,1,3570,4.987350855629943
10,1,3575,4.985601288523003
10,1,3580,4.988094570341491
10,1,3585,4.986344686910914
10,1,3590,4.988838285053036
10,1,3595,4.987088085298825
10,1,3600,4.9895819997645825
10,1,3605,4.989953857120354
10,1,3610,4.990325714476128
10,1,3615,4.990697571831902
10,1,3620,4.991069429187675
10,1,3625,4.989318280462557
10,1,3630,4.989689979656511
10,1,3635,4.968054302652636
10,1,3640,5.00393964346066
10,1,3645,4.999601063227788
10,1,3650,4.999973417518636
10,1,3655,4.998069912968026
10,1,3660,4.996217878200166
10,1,3665,4.996589897401818
10,1,3670,4.996961916603471
10,1,3675,4.99515986010118
10,1,3680,4.995531717456952
10,1,3685,4.995903574812726
10,1,3690,4.9962754321685
10,1,3695,4.996647289524273
10,1,3700,4.997019146880046
10,1,3705,4.997391004235818
10,1,3710,4.9956371667597965
10,1,3715,4.996008865953754
10,1,3720,4.998506576303139
10,1,3725,4.996752264341663
10,1,3730,4.999250291014684
10,1,3735,4.997495662729574
10,1,3740,4.997867361923529
10,1,3745,4.998239061117484
10,1,3750,4.99861076031144
10,1,3755,5.00110957779355
10,1,3760,4.997275304973175
10,1,3765,5.001853292505097
10,1,3770,5.0022251498608705
10,1,3775,5.0004692562812165
10,1,3780,5.000840955475172
10,1,3785,5.00334072192819
10,1,3790,5.003712579283963
10,1,3795,5.004084436639737
10,1,3800,5.00445629399551
10,1,3805,5.0048281513512825
10,1,3810,5.003071150638904
10,1,3815,5.005571866062828
10,1,3820,5.005943723418602
10,1,3825,5.006315580774376
10,1,3830,5.006687438130149
10,1,3835,5.007059295485922
10,1,3840,5.007431152841694
10,1,3845,5.007803010197468
10,1,3850,5.008174867553242
10,1,3855,5.008546724909015
10,1,3860,5.008918582264788
10,1,3865,5.00929043962056
10,1,3870,5.009662296976334
10,1,3875,5.010034154332107
10,1,3880,5.0104060116878815
10,1,3885,5.008646638548235
10,1,3890,5.0111497263994265
10,1,3895,5.009390036936145
10,1,3900,5.0097617361301
10,1,3905,5.0122652984667475
10,1,3910,5.012637155822519
10,1,3915,5.010876833711966
10,1,3920,5.013380870534066
10,1,3925,5.011620232099877
10,1,3930,5.011991931293832
10,1,3935,5.010279367105077
10,1,3940,5.012735329681743
10,1,3945,5.013107028875698
10,1,3950,5.011394001002095
10,1,3955,5.011765545634435
10,1,3960,5.014222126457565
10,1,3965,5.01459382565152
10,1,3970,5.014965524845476
10,1,3975,5.01533722403943
10,1,3980,5.015708923233385
10,1,3985,5.016080622427342
10,1,3990,5.016452321621297
10,1,3995,5.016824020815252
10,1,4000,5.019330588226437
10,1,4005,5.019702445582209
10,1,4010,5.017939118397117
10,1,4015,5.018310817591074
10,1,4020,5.018682516785029
10,1,4025,5.019054215978985
10,1,4030,5.019425915172938
10,1,4035,5.019797614366894
10,1,4040,5.02016931356085
10,1,4045,5.020541012754806
10,1,4050,5.02091271194876
10,1,4055,5.021284411142715
10,1,4060,5.021656110336671
10,1,4065,5.024164733851488
10,1,4070,5.020311072178257
10,1,4075,5.020682616810595
10,1,4080,5.023142907112493
10,1,4085,5.021425706075275
10,1,4090,5.023886305500403
10,1,4095,5.026395877986128
10,1,4100,5.024629703888314
10,1,4105,5.025001403082269
10,1,4110,5.025373102276225
10,1,4115,5.0236549738693155
10,1,4120,5.026116500664137
10,1,4125,5.0243980631339955
10,1,4130,5.028998879476539
10,1,4135,5.027231598246002
10,1,4140,5.027603297439957
10,1,4145,5.027974996633911
10,1,4150,5.028346695827867
10,1,4155,5.028718395021823
10,1,4160,5.029090094215778
10,1,4165,5.029461793409734
10,1,4170,5.029833492603688
10,1,4175,5.032345595678499
10,1,4180,5.0305768909915995
10,1,4185,5.033089310390045
10,1,4190,5.031320289379511
10,1,4195,5.033833025101591
10,1,4200,5.03206368776742
10,1,4205,5.032435386961376
10,1,4210,5.032807086155332
10,1,4215,5.033178785349286
10,1,4220,5.033550484543242
10,1,4225,5.0339221837371975
10,1,4230,5.034293882931154
10,1,4235,5.0346655821251085
10,1,4240,5.037179741303549
10,1,4245,5.037551598659323
10,1,4250,5.035780679706974
10,1,4255,5.036152378900931
10,1,4260,5.036524078094886
10,1,4265,5.03689577728884
10,1,4270,5.037267476482795
10,1,4275,5.037639175676751
10,1,4280,5.038010874870706
10,1,4285,5.038382574064662
10,1,4290,5.040898314861281
10,1,4295,5.039125972452572
10,1,4300,5.039497671646528
10,1,4305,5.039869370840483
10,1,4310,5.0402410700344396
10,1,4315,5.040612769228394
10,1,4320,5.043129458995921
10,1,4325,5.043501316351694
10,1,4330,5.04172786681026
10,1,4335,5.0420995660042145
10,1,4340,5.0446168884190135
10,1,4345,5.044988745774787
10,1,4350,5.043214663586081
10,1,4355,5.043586362780037
10,1,4360,5.046104317842106
10,1,4365,5.044329761167948
10,1,4370,5.046848032553653
10,1,4375,5.045073159555859
10,1,4380,5.047591747265198
10,1,4385,5.045816557943768
10,1,4390,5.0461882571377235
10,1,4395,5.048707319332519
10,1,4400,5.046931655525635
10,1,4405,5.045204562545036
10,1,4410,5.047675053913545
10,1,4415,5.0480467531075
10,1,4420,5.048418452301457
10,1,4425,5.048790151495412
10,1,4430,5.047062285706736
10,1,4435,5.049533549883321
10,1,4440,5.049905249077277
10,1,4445,5.050276948271233
10,1,4450,5.050648647465188
10,1,4455,5.0510203466591435
10,1,4460,5.051392045853098
10,1,4465,5.051763745047054
10,1,4470,5.054285179669116
10,1,4475,5.0546570370248896
10,1,4480,5.05287884262892
10,1,4485,5.051149276662477
10,1,4490,5.05362224101683
10,1,4495,5.056144466447982
10,1,4500,5.054365639404741
10,1,4505,5.054737338598697
10,1,4510,5.055109037792652
10,1,4515,5.057631895871075
10,1,4520,5.053750089088856
10,1,4525,5.058375610582621
10,1,4530,5.056595834568474
10,1,4535,5.0591193252941675
10,1,4540,5.059491182649941
10,1,4545,5.059863040005713
10,1,4550,5.060234897361487
10,1,4555,5.05845433053825
10,1,4560,5.058826029732206
10,1,4565,5.059197728926161
10,1,4570,5.059569428120116
10,1,4575,5.059941127314071
10,1,4580,5.060312826508027
10,1,4585,5.060684525701983
10,1,4590,5.058951713941617
10,1,4595,5.061427924089893
10,1,4600,5.063953470919219
10,1,4605,5.060066347838637
10,1,4610,5.060437892470977
10,1,4615,5.058752075450028
10,1,4620,5.0632864200596694
10,1,4625,5.061552526367997
10,1,4630,5.0640298184475805
10,1,4635,5.062295615632678
10,1,4640,5.064773216835491
10,1,4645,5.063038704897357
10,1,4650,5.065516615223402
10,1,4655,5.063781794162037
10,1,4660,5.068415759188496
10,1,4665,5.066631712805267
10,1,4670,5.064896428059058
10,1,4675,5.065267972691397
10,1,4680,5.065639517323738
10,1,4685,5.0681185095810894
10,1,4690,5.068490208775045
10,1,4695,5.068861907969
10,1,4700,5.071390618034683
10,1,4705,5.069605306356911
10,1,4710,5.069977005550865
10,1,4715,5.07034870474482
10,1,4720,5.070720403938777
10,1,4725,5.071092103132732
10,1,4730,5.069354963647138
