Substrate,Protein,Enzyme,Temperature,pH,Time,Volume,Base
40,132,8,54.8,9.38,0,0,2.007
40,132,8,54.8,9.37,5,0.12,2.007
40,132,8,54.8,9.36,10,0.24,2.007
40,132,8,54.8,9.35,15,0.36,2.007
40,132,8,54.8,9.35,20,0.48,2.007
40,132,8,54.8,9.34,25,0.6,2.007
40,132,8,54.8,9.33,30,0.72,2.007
40,132,8,54.8,9.32,35,0.84,2.007
40,132,8,54.8,9.32,40,0.96,2.007
40,132,8,54.8,9.32,45,1.08,2.007
40,132,8,54.8,9.32,50,1.2,2.007
40,132,8,54.8,9.31,55,1.32,2.007
40,132,8,54.8,9.31,60,1.44,2.007
40,132,8,54.8,9.3,65,1.56,2.007
40,132,8,54.8,9.3,70,1.68,2.007
40,132,8,54.8,9.3,75,1.8,2.007
40,132,8,54.8,9.3,80,1.92,2.007
40,132,8,54.8,9.29,85,2.04,2.007
40,132,8,54.9,9.29,90,2.16,2.007
40,132,8,54.9,9.28,95,2.28,2.007
40,132,8,54.9,9.28,100,2.4,2.007
40,132,8,54.9,9.28,105,2.52,2.007
40,132,8,54.9,9.28,110,2.64,2.007
40,132,8,54.9,9.27,115,2.76,2.007
40,132,8,54.9,9.27,120,2.88,2.007
40,132,8,54.9,9.27,125,3,2.007
40,132,8,54.9,9.27,130,3.12,2.007
40,132,8,54.9,9.27,135,3.24,2.007
40,132,8,54.9,9.27,140,3.36,2.007
40,132,8,54.9,9.27,145,3.48,2.007
40,132,8,54.9,9.26,150,3.6,2.007
40,132,8,54.9,9.26,155,3.72,2.007
40,132,8,54.9,9.26,160,3.84,2.007
40,132,8,54.9,9.26,165,3.96,2.007
40,132,8,54.9,9.26,170,4.08,2.007
40,132,8,54.9,9.26,175,4.2,2.007
40,132,8,54.9,9.25,180,4.32,2.007
40,132,8,54.9,9.25,185,4.44,2.007
40,132,8,54.9,9.25,190,4.56,2.007
40,132,8,54.9,9.25,195,4.68,2.007
40,132,8,54.9,9.25,200,4.8,2.007
40,132,8,55,9.24,205,4.92,2.007
40,132,8,55,9.24,210,5.04,2.007
40,132,8,55,9.24,215,5.16,2.007
40,132,8,55,9.24,220,5.28,2.007
40,132,8,55,9.24,225,5.4,2.007
40,132,8,55,9.24,230,5.52,2.007
40,132,8,55,9.24,235,5.64,2.007
40,132,8,55,9.24,240,5.76,2.007
40,132,8,55,9.24,245,5.88,2.007
40,132,8,55,9.24,250,6,2.007
40,132,8,55,9.24,255,6.12,2.007
40,132,8,55,9.24,260,6.24,2.007
40,132,8,55,9.24,265,6.36,2.007
40,132,8,55,9.23,270,6.48,2.007
40,132,8,55,9.23,275,6.6,2.007
40,132,8,55,9.23,280,6.72,2.007
40,132,8,55,9.24,285,6.84,2.007
40,132,8,55,9.23,290,6.96,2.007
40,132,8,55,9.23,295,7.08,2.007
40,132,8,55,9.23,300,7.2,2.007
40,132,8,55,9.23,305,7.32,2.007
40,132,8,55,9.23,310,7.44,2.007
40,132,8,55,9.23,315,7.56,2.007
40,132,8,55,9.23,320,7.68,2.007
40,132,8,55,9.23,325,7.8,2.007
40,132,8,55,9.23,330,7.92,2.007
40,132,8,55,9.22,335,8.04,2.007
40,132,8,55,9.23,340,8.16,2.007
40,132,8,55,9.23,345,8.28,2.007
40,132,8,55,9.23,350,8.4,2.007
40,132,8,55,9.23,355,8.52,2.007
40,132,8,55,9.23,360,8.64,2.007
40,132,8,55,9.22,365,8.76,2.007
40,132,8,55,9.22,370,8.88,2.007
40,132,8,55,9.23,375,9,2.007
40,132,8,55,9.23,380,9.12,2.007
40,132,8,55,9.23,385,9.24,2.007
40,132,8,55,9.23,390,9.36,2.007
40,132,8,55,9.22,395,9.48,2.007
40,132,8,55,9.22,400,9.6,2.007
40,132,8,55,9.23,405,9.72,2.007
40,132,8,55,9.23,410,9.84,2.007
40,132,8,55,9.23,415,9.96,2.007
40,132,8,55,9.23,420,10.08,2.007
40,132,8,55,9.22,425,10.2,2.007
40,132,8,55,9.22,430,10.32,2.007
40,132,8,55,9.23,435,10.44,2.007
40,132,8,55,9.23,440,10.56,2.007
40,132,8,55,9.23,445,10.68,2.007
40,132,8,55,9.23,450,10.8,2.007
40,132,8,55,9.22,455,10.92,2.007
40,132,8,55,9.22,460,11.04,2.007
40,132,8,55,9.23,465,11.16,2.007
40,132,8,55,9.23,470,11.28,2.007
40,132,8,55,9.23,475,11.4,2.007
40,132,8,55,9.23,480,11.52,2.007
40,132,8,55,9.22,485,11.64,2.007
40,132,8,55,9.23,490,11.76,2.007
40,132,8,55,9.23,495,11.88,2.007
40,132,8,55,9.23,500,12,2.007
40,132,8,55,9.23,505,12.12,2.007
40,132,8,55,9.23,510,12.24,2.007
40,132,8,55,9.23,515,12.36,2.007
40,132,8,55,9.23,520,12.48,2.007
40,132,8,55,9.23,525,12.6,2.007
40,132,8,55,9.23,530,12.72,2.007
40,132,8,55,9.23,535,12.84,2.007
40,132,8,55,9.23,540,12.96,2.007
40,132,8,55,9.23,545,13.08,2.007
40,132,8,55,9.23,550,13.2,2.007
40,132,8,55,9.24,555,13.32,2.007
40,132,8,55,9.23,560,13.44,2.007
40,132,8,55,9.23,565,13.56,2.007
40,132,8,55,9.23,570,13.68,2.007
40,132,8,55,9.23,575,13.8,2.007
40,132,8,55,9.23,580,13.92,2.007
40,132,8,55,9.24,585,14.04,2.007
40,132,8,55,9.24,590,14.16,2.007
40,132,8,55,9.23,595,14.28,2.007
40,132,8,55,9.23,600,14.4,2.007
40,132,8,55,9.23,605,14.52,2.007
40,132,8,55,9.23,610,14.64,2.007
40,132,8,55,9.24,615,14.76,2.007
40,132,8,55,9.24,620,14.88,2.007
40,132,8,55,9.24,625,15,2.007
40,132,8,55,9.24,630,15.12,2.007
40,132,8,55,9.24,635,15.24,2.007
40,132,8,55,9.24,640,15.36,2.007
40,132,8,55,9.24,645,15.48,2.007
40,132,8,55,9.24,650,15.6,2.007
40,132,8,55,9.24,655,15.72,2.007
40,132,8,55,9.24,660,15.84,2.007
40,132,8,55,9.24,665,15.96,2.007
40,132,8,55,9.24,670,16.08,2.007
40,132,8,55,9.25,675,16.2,2.007
40,132,8,55,9.25,680,16.32,2.007
40,132,8,55,9.24,685,16.44,2.007
40,132,8,55,9.24,690,16.56,2.007
40,132,8,55,9.24,695,16.68,2.007
40,132,8,55,9.24,700,16.8,2.007
40,132,8,55,9.25,705,16.92,2.007
40,132,8,55,9.25,710,17.04,2.007
40,132,8,55,9.25,715,17.16,2.007
40,132,8,55,9.25,720,17.28,2.007
40,132,8,55,9.25,725,17.4,2.007
40,132,8,55,9.25,730,17.52,2.007
40,132,8,55,9.25,735,17.64,2.007
40,132,8,55,9.25,740,17.76,2.007
40,132,8,55,9.25,745,17.88,2.007
40,132,8,55,9.25,750,18,2.007
40,132,8,55,9.25,755,18.12,2.007
40,132,8,55,9.25,760,18.24,2.007
40,132,8,55,9.26,765,18.36,2.007
40,132,8,55,9.26,770,18.48,2.007
40,132,8,55,9.25,775,18.6,2.007
40,132,8,55,9.25,780,18.72,2.007
40,132,8,55,9.25,785,18.84,2.007
40,132,8,55,9.25,790,18.96,2.007
40,132,8,55,9.26,795,19.08,2.007
40,132,8,55,9.26,800,19.2,2.007
40,132,8,55,9.26,805,19.32,2.007
40,132,8,55,9.26,810,19.44,2.007
40,132,8,55,9.26,815,19.56,2.007
40,132,8,55,9.26,820,19.68,2.007
40,132,8,55,9.27,825,19.8,2.007
40,132,8,55,9.26,830,19.92,2.007
40,132,8,55,9.26,835,20.04,2.007
40,132,8,55,9.26,840,20.16,2.007
40,132,8,55,9.26,845,20.28,2.007
40,132,8,55,9.26,850,20.4,2.007
40,132,8,55,9.27,855,20.52,2.007
40,132,8,55,9.27,860,20.64,2.007
40,132,8,55,9.27,865,20.76,2.007
40,132,8,55,9.27,870,20.88,2.007
40,132,8,55,9.27,875,21,2.007
40,132,8,55,9.27,880,21.12,2.007
40,132,8,55,9.27,885,21.24,2.007
40,132,8,55,9.27,890,21.36,2.007
40,132,8,55,9.27,895,21.48,2.007
40,132,8,55,9.27,900,21.6,2.007
40,132,8,55,9.27,905,21.72,2.007
40,132,8,55,9.27,910,21.84,2.007
40,132,8,55,9.28,915,21.96,2.007
40,132,8,55,9.28,920,22.08,2.007
40,132,8,55,9.28,925,22.2,2.007
40,132,8,55,9.28,930,22.32,2.007
40,132,8,55,9.27,935,22.44,2.007
40,132,8,55,9.28,940,22.56,2.007
40,132,8,55,9.28,945,22.68,2.007
40,132,8,55,9.28,950,22.8,2.007
40,132,8,55,9.28,955,22.92,2.007
40,132,8,55,9.28,960,23.04,2.007
40,132,8,55,9.28,965,23.16,2.007
40,132,8,55,9.28,970,23.28,2.007
40,132,8,55,9.29,975,23.4,2.007
40,132,8,55,9.29,980,23.52,2.007
40,132,8,55,9.29,985,23.64,2.007
40,132,8,55,9.28,990,23.76,2.007
40,132,8,55,9.28,995,23.88,2.007
40,132,8,55,9.29,1000,24,2.007
40,132,8,55,9.29,1005,24.12,2.007
40,132,8,55,9.29,1010,24.24,2.007
40,132,8,55,9.29,1015,24.36,2.007
40,132,8,55,9.29,1020,24.48,2.007
40,132,8,55,9.29,1025,24.6,2.007
40,132,8,55,9.29,1030,24.72,2.007
40,132,8,55,9.3,1035,24.84,2.007
40,132,8,55,9.3,1040,24.96,2.007
40,132,8,55,9.3,1045,25.08,2.007
40,132,8,55,9.3,1050,25.2,2.007
40,132,8,55,9.3,1055,25.32,2.007
40,132,8,55,9.3,1060,25.44,2.007
40,132,8,55,9.3,1065,25.56,2.007
40,132,8,55,9.3,1070,25.68,2.007
40,132,8,55,9.3,1075,25.8,2.007
40,132,8,55,9.3,1080,25.92,2.007
40,132,8,55,9.3,1085,26.04,2.007
40,132,8,55,9.31,1090,26.16,2.007
40,132,8,55,9.31,1095,26.28,2.007
40,132,8,55,9.31,1100,26.4,2.007
40,132,8,55,9.31,1105,26.52,2.007
40,132,8,55,9.31,1110,26.64,2.007
40,132,8,55,9.31,1115,26.76,2.007
40,132,8,55,9.32,1120,26.88,2.007
40,132,8,55,9.31,1125,27,2.007
40,132,8,55,9.31,1130,27.12,2.007
40,132,8,55,9.31,1135,27.24,2.007
40,132,8,55,9.31,1140,27.36,2.007
40,132,8,55,9.31,1145,27.48,2.007
40,132,8,55,9.32,1150,27.6,2.007
40,132,8,55,9.32,1155,27.72,2.007
40,132,8,55,9.32,1160,27.84,2.007
40,132,8,55,9.32,1165,27.96,2.007
40,132,8,55,9.32,1170,28.08,2.007
40,132,8,55,9.32,1175,28.2,2.007
40,132,8,55,9.33,1180,28.32,2.007
40,132,8,55,9.33,1185,28.44,2.007
40,132,8,55,9.33,1190,28.56,2.007
40,132,8,55,9.33,1195,28.68,2.007
40,132,8,55,9.32,1200,28.8,2.007
40,132,8,55,9.33,1205,28.92,2.007
40,132,8,55,9.33,1210,29.04,2.007
40,132,8,55,9.33,1215,29.16,2.007
40,132,8,55,9.33,1220,29.28,2.007
40,132,8,55,9.33,1225,29.4,2.007
40,132,8,55,9.33,1230,29.52,2.007
40,132,8,55,9.34,1235,29.64,2.007
40,132,8,55,9.34,1240,29.76,2.007
40,132,8,55,9.34,1245,29.88,2.007
40,132,8,55,9.34,1250,30,2.007
40,132,8,55,9.34,1255,30.12,2.007
40,132,8,55,9.34,1260,30.24,2.007
40,132,8,55,9.34,1265,30.36,2.007
