Substrate,Protein,Enzyme,Temperature,pH,Time,Volume,Base
35.07887,117.514,3,55.9,10.01,0,0,1.9568
35.07887,117.514,3,55.9,10.01,5,0.43956,1.9568
35.07887,117.514,3,55.9,10.01,10,0.87838,1.9568
35.07887,117.514,3,56,10.01,15,1.30684,1.9568
35.07887,117.514,3,55.9,10.03,20,1.73086,1.9568
35.07887,117.514,3,56,10.04,25,2.03648,1.9568
35.07887,117.514,3,56,10.04,30,2.20446,1.9568
35.07887,117.514,3,55.9,10.04,35,2.34876,1.9568
35.07887,117.514,3,55.9,10.02,40,2.50786,1.9568
35.07887,117.514,3,55.9,10.01,45,2.6714,1.9568
35.07887,117.514,3,55.9,9.99,50,3.12206,1.9568
35.07887,117.514,3,55.9,10,55,3.663,1.9568
35.07887,117.514,3,55.9,10.01,60,4.17656,1.9568
35.07887,117.514,3,55.9,10,65,4.67162,1.9568
35.07887,117.514,3,55.9,9.98,70,5.20072,1.9568
35.07887,117.514,3,55.9,9.98,75,5.82528,1.9568
35.07887,117.514,3,55.9,9.98,80,6.5268,1.9568
35.07887,117.514,3,55.9,9.98,85,7.23054,1.9568
35.07887,117.514,3,55.9,10,90,7.89284,1.9568
35.07887,117.514,3,55.9,10,95,8.43082,1.9568
35.07887,117.514,3,55.9,9.99,100,8.91552,1.9568
35.07887,117.514,3,55.9,9.99,105,9.50086,1.9568
35.07887,117.514,3,55.9,10.01,110,10.09952,1.9568
35.07887,117.514,3,55.9,10,115,10.64934,1.9568
35.07887,117.514,3,55.9,10.01,120,11.17992,1.9568
35.07887,117.514,3,55.9,10.01,125,11.63502,1.9568
35.07887,117.514,3,55.9,10,130,12.01982,1.9568
35.07887,117.514,3,55.9,10,135,12.46974,1.9568
35.07887,117.514,3,55.8,10.01,140,12.95962,1.9568
35.07887,117.514,3,55.9,10.02,145,13.3607,1.9568
35.07887,117.514,3,55.9,10.02,150,13.66928,1.9568
35.07887,117.514,3,55.9,10.02,155,13.9342,1.9568
35.07887,117.514,3,55.9,10.02,160,14.25906,1.9568
35.07887,117.514,3,55.9,10.01,165,14.60094,1.9568
35.07887,117.514,3,55.9,10.02,170,14.9887,1.9568
35.07887,117.514,3,55.9,10.04,175,15.32096,1.9568
35.07887,117.514,3,55.9,10.03,180,15.50004,1.9568
35.07887,117.514,3,55.9,10.03,185,15.67172,1.9568
35.07887,117.514,3,55.9,10.02,190,15.9211,1.9568
35.07887,117.514,3,55.9,10.02,195,16.18084,1.9568
35.07887,117.514,3,55.9,10.03,200,16.46574,1.9568
35.07887,117.514,3,55.9,10.04,205,16.66998,1.9568
35.07887,117.514,3,55.9,10.03,210,16.81354,1.9568
35.07887,117.514,3,55.9,10.03,215,16.95932,1.9568
35.07887,117.514,3,55.9,10.03,220,17.1421,1.9568
35.07887,117.514,3,55.9,10.03,225,17.3493,1.9568
35.07887,117.514,3,55.9,10.05,230,17.53208,1.9568
35.07887,117.514,3,55.9,10.04,235,17.61348,1.9568
35.07887,117.514,3,55.9,10.03,240,17.7119,1.9568
35.07887,117.514,3,55.9,10.03,245,17.84732,1.9568
35.07887,117.514,3,55.9,10.03,250,18.0005,1.9568
35.07887,117.514,3,55.9,10.03,255,18.17884,1.9568
35.07887,117.514,3,55.9,10.04,260,18.38234,1.9568
35.07887,117.514,3,55.9,10.04,265,18.49112,1.9568
35.07887,117.514,3,55.9,10.04,270,18.56068,1.9568
35.07887,117.514,3,55.9,10.03,275,18.64208,1.9568
35.07887,117.514,3,55.9,10.03,280,18.7664,1.9568
35.07887,117.514,3,55.9,10.04,285,18.88998,1.9568
35.07887,117.514,3,55.9,10.05,290,18.97286,1.9568
35.07887,117.514,3,55.9,10.04,295,18.97286,1.9568
35.07887,117.514,3,55.9,10.04,300,19.01134,1.9568
35.07887,117.514,3,55.9,10.03,305,19.0328,1.9568
35.07887,117.514,3,55.9,10.03,310,19.1253,1.9568
35.07887,117.514,3,55.9,10.04,315,19.22298,1.9568
35.07887,117.514,3,55.9,10.04,320,19.26738,1.9568
35.07887,117.514,3,55.9,10.04,325,19.30438,1.9568
35.07887,117.514,3,55.9,10.03,330,19.36802,1.9568
35.07887,117.514,3,55.9,10.03,335,19.44424,1.9568
35.07887,117.514,3,56,10.03,340,19.52564,1.9568
35.07887,117.514,3,56,10.03,345,19.62924,1.9568
35.07887,117.514,3,55.9,10.04,350,19.74172,1.9568
35.07887,117.514,3,55.9,10.03,355,19.7913,1.9568
35.07887,117.514,3,55.9,10.03,360,19.85272,1.9568
35.07887,117.514,3,55.9,10.03,365,19.9134,1.9568
35.07887,117.514,3,55.9,10.03,370,20.01108,1.9568
35.07887,117.514,3,55.9,10.04,375,20.10876,1.9568
35.07887,117.514,3,55.9,10.04,380,20.14132,1.9568
35.07887,117.514,3,56,10.03,385,20.14132,1.9568
35.07887,117.514,3,56,10.03,390,20.18424,1.9568
35.07887,117.514,3,56,10.03,395,20.24936,1.9568
35.07887,117.514,3,56,10.02,400,20.3426,1.9568
35.07887,117.514,3,56,10.03,405,20.4425,1.9568
35.07887,117.514,3,55.9,10.03,410,20.52686,1.9568
35.07887,117.514,3,56,10.03,415,20.55128,1.9568
35.07887,117.514,3,56,10.03,420,20.58458,1.9568
35.07887,117.514,3,56,10.03,425,20.646,1.9568
35.07887,117.514,3,56,10.02,430,20.73258,1.9568
35.07887,117.514,3,56,10.03,435,20.83544,1.9568
35.07887,117.514,3,56,10.03,440,20.89538,1.9568
35.07887,117.514,3,56,10.03,445,20.89538,1.9568
35.07887,117.514,3,56,10.03,450,20.94126,1.9568
35.07887,117.514,3,56,10.02,455,20.97456,1.9568
35.07887,117.514,3,56,10.02,460,21.05226,1.9568
35.07887,117.514,3,56,10.03,465,21.13366,1.9568
35.07887,117.514,3,56,10.03,470,21.18398,1.9568
35.07887,117.514,3,56,10.03,475,21.2158,1.9568
35.07887,117.514,3,56,10.02,480,21.26316,1.9568
35.07887,117.514,3,56,10.02,485,21.31422,1.9568
35.07887,117.514,3,56,10.02,490,21.38822,1.9568
35.07887,117.514,3,56,10.03,495,21.47184,1.9568
35.07887,117.514,3,56,10.03,500,21.5192,1.9568
35.07887,117.514,3,56,10.02,505,21.5192,1.9568
35.07887,117.514,3,56,10.02,510,21.57248,1.9568
35.07887,117.514,3,56,10.02,515,21.63834,1.9568
35.07887,117.514,3,56,10.02,520,21.70494,1.9568
35.07887,117.514,3,56,10.03,525,21.7856,1.9568
35.07887,117.514,3,56,10.02,530,21.79448,1.9568
35.07887,117.514,3,56,10.02,535,21.8263,1.9568
35.07887,117.514,3,56,10.02,540,21.87366,1.9568
35.07887,117.514,3,56,10.02,545,21.92842,1.9568
35.07887,117.514,3,56,10.02,550,21.9965,1.9568
35.07887,117.514,3,56,10.03,555,22.07494,1.9568
35.07887,117.514,3,56,10.02,560,22.07494,1.9568
35.07887,117.514,3,56,10.02,565,22.11416,1.9568
35.07887,117.514,3,56,10.02,570,22.15116,1.9568
35.07887,117.514,3,56,10.02,575,22.20148,1.9568
35.07887,117.514,3,56,10.01,580,22.26808,1.9568
35.07887,117.514,3,56,10.02,585,22.35836,1.9568
35.07887,117.514,3,56,10.02,590,22.39388,1.9568
35.07887,117.514,3,56,10.02,595,22.40424,1.9568
35.07887,117.514,3,56,10.02,600,22.44346,1.9568
35.07887,117.514,3,56,10.02,605,22.47158,1.9568
35.07887,117.514,3,56,10.02,610,22.52856,1.9568
35.07887,117.514,3,56,10.02,615,22.5959,1.9568
35.07887,117.514,3,56,10.02,620,22.63956,1.9568
35.07887,117.514,3,56,10.02,625,22.67508,1.9568
35.07887,117.514,3,56,10.02,630,22.71726,1.9568
35.07887,117.514,3,56,10.02,635,22.77054,1.9568
35.07887,117.514,3,56,10.02,640,22.84084,1.9568
35.07887,117.514,3,56,10.01,645,22.9215,1.9568
35.07887,117.514,3,56,10.02,650,22.9918,1.9568
35.07887,117.514,3,56,10.02,655,23.0251,1.9568
35.07887,117.514,3,56,10.02,660,23.07172,1.9568
35.07887,117.514,3,56,10.01,665,23.12944,1.9568
35.07887,117.514,3,56,10.01,670,23.20122,1.9568
35.07887,117.514,3,56,10.02,675,23.27744,1.9568
35.07887,117.514,3,56,10.02,680,23.3211,1.9568
35.07887,117.514,3,56,10.02,685,23.3211,1.9568
35.07887,117.514,3,56,10.02,690,23.36698,1.9568
35.07887,117.514,3,56,10.01,695,23.40472,1.9568
35.07887,117.514,3,56,10.01,700,23.45652,1.9568
35.07887,117.514,3,56,10.02,705,23.52534,1.9568
35.07887,117.514,3,56,10.02,710,23.5394,1.9568
35.07887,117.514,3,56,10.02,715,23.57048,1.9568
35.07887,117.514,3,56,10.02,720,23.606,1.9568
35.07887,117.514,3,56,10.01,725,23.65188,1.9568
35.07887,117.514,3,56,10.01,730,23.7059,1.9568
35.07887,117.514,3,56,10.02,735,23.76436,1.9568
35.07887,117.514,3,56,10.02,740,23.76436,1.9568
35.07887,117.514,3,56,10.01,745,23.77916,1.9568
35.07887,117.514,3,56,10.01,750,23.82356,1.9568
35.07887,117.514,3,56,10.01,755,23.87536,1.9568
35.07887,117.514,3,56,10.01,760,23.94492,1.9568
35.07887,117.514,3,56,10.01,765,24.01966,1.9568
35.07887,117.514,3,56,10.01,770,24.06184,1.9568
35.07887,117.514,3,56,10.02,775,24.09292,1.9568
35.07887,117.514,3,56,10.01,780,24.10994,1.9568
35.07887,117.514,3,56,10.01,785,24.14102,1.9568
35.07887,117.514,3,56,10.01,790,24.19874,1.9568
35.07887,117.514,3,56,10.01,795,24.28014,1.9568
35.07887,117.514,3,56,10.02,800,24.34822,1.9568
35.07887,117.514,3,56,10.01,805,24.34822,1.9568
35.07887,117.514,3,56,10.01,810,24.36894,1.9568
35.07887,117.514,3,56,10.01,815,24.40964,1.9568
35.07887,117.514,3,56,10.01,820,24.43998,1.9568
35.07887,117.514,3,56,10.02,825,24.48734,1.9568
35.07887,117.514,3,56,10.01,830,24.48734,1.9568
35.07887,117.514,3,56,10.01,835,24.50732,1.9568
35.07887,117.514,3,56,10.01,840,24.54728,1.9568
35.07887,117.514,3,56,10.01,845,24.5865,1.9568
35.07887,117.514,3,56,10.01,850,24.63016,1.9568
35.07887,117.514,3,56,10.01,855,24.67012,1.9568
35.07887,117.514,3,56,10.01,860,24.69898,1.9568
35.07887,117.514,3,56,10.01,865,24.7456,1.9568
35.07887,117.514,3,55.9,10.01,870,24.80406,1.9568
35.07887,117.514,3,56,10.01,875,24.84254,1.9568
35.07887,117.514,3,56,10,880,24.92098,1.9568
35.07887,117.514,3,56,10.01,885,25.01422,1.9568
35.07887,117.514,3,56,10.01,890,25.07268,1.9568
35.07887,117.514,3,56,10.01,895,25.08008,1.9568
35.07887,117.514,3,56,10.01,900,25.11708,1.9568
35.07887,117.514,3,56,10.01,905,25.1526,1.9568
35.07887,117.514,3,56,10.01,910,25.18738,1.9568
35.07887,117.514,3,56,10.01,915,25.23992,1.9568
35.07887,117.514,3,56,10.01,920,25.24362,1.9568
35.07887,117.514,3,56,10.01,925,25.26138,1.9568
35.07887,117.514,3,56,10.01,930,25.28728,1.9568
35.07887,117.514,3,56,10.01,935,25.32132,1.9568
35.07887,117.514,3,56,10.01,940,25.37386,1.9568
35.07887,117.514,3,56,10.01,945,25.43158,1.9568
35.07887,117.514,3,56,10.01,950,25.4449,1.9568
35.07887,117.514,3,56,10.01,955,25.45674,1.9568
35.07887,117.514,3,56,10.01,960,25.47672,1.9568
35.07887,117.514,3,56,10.01,965,25.5078,1.9568
35.07887,117.514,3,56,10.01,970,25.53814,1.9568
35.07887,117.514,3,56,10.01,975,25.58624,1.9568
35.07887,117.514,3,56,10.01,980,25.58624,1.9568
35.07887,117.514,3,56,10.01,985,25.61658,1.9568
35.07887,117.514,3,56,10.01,990,25.66172,1.9568
35.07887,117.514,3,56,10.01,995,25.70316,1.9568
35.07887,117.514,3,56,10.01,1000,25.7557,1.9568
35.07887,117.514,3,56,10.01,1005,25.76088,1.9568
35.07887,117.514,3,56,10.01,1010,25.80898,1.9568
35.07887,117.514,3,56,10.01,1015,25.8593,1.9568
35.07887,117.514,3,56,10,1020,25.9185,1.9568
35.07887,117.514,3,56,10.01,1025,25.97992,1.9568
35.07887,117.514,3,56,10,1030,26.04726,1.9568
35.07887,117.514,3,56,10.01,1035,26.12644,1.9568
35.07887,117.514,3,56,10.01,1040,26.17084,1.9568
35.07887,117.514,3,56,10.01,1045,26.18934,1.9568
35.07887,117.514,3,56,10.01,1050,26.21894,1.9568
35.07887,117.514,3,56,10.01,1055,26.26038,1.9568
35.07887,117.514,3,56,10,1060,26.29812,1.9568
35.07887,117.514,3,56,10.01,1065,26.35732,1.9568
35.07887,117.514,3,56,10.01,1070,26.35732,1.9568
35.07887,117.514,3,56,10.01,1075,26.3921,1.9568
35.07887,117.514,3,56,10,1080,26.42318,1.9568
35.07887,117.514,3,56,10,1085,26.47276,1.9568
35.07887,117.514,3,56,10,1090,26.52752,1.9568
35.07887,117.514,3,56,10.01,1095,26.57932,1.9568
35.07887,117.514,3,56,10.01,1100,26.57932,1.9568
35.07887,117.514,3,56,10.01,1105,26.59116,1.9568
35.07887,117.514,3,56,10,1110,26.6178,1.9568
35.07887,117.514,3,56,10.01,1115,26.66294,1.9568
35.07887,117.514,3,56,10,1120,26.70438,1.9568
35.07887,117.514,3,56,10.01,1125,26.7547,1.9568
35.07887,117.514,3,56,10.01,1130,26.7547,1.9568
35.07887,117.514,3,56,10.01,1135,26.788,1.9568
35.07887,117.514,3,56,10,1140,26.83314,1.9568
35.07887,117.514,3,56,10,1145,26.88716,1.9568
35.07887,117.514,3,56,10,1150,26.93156,1.9568
35.07887,117.514,3,56,10.01,1155,26.99372,1.9568
35.07887,117.514,3,56,10.01,1160,26.99594,1.9568
35.07887,117.514,3,56,10,1165,27.0285,1.9568
35.07887,117.514,3,56,10,1170,27.05736,1.9568
35.07887,117.514,3,56,10,1175,27.10472,1.9568
35.07887,117.514,3,56,10,1180,27.16466,1.9568
35.07887,117.514,3,56,10.01,1185,27.22682,1.9568
35.07887,117.514,3,56,10.01,1190,27.25124,1.9568
35.07887,117.514,3,56,10,1195,27.27788,1.9568
35.07887,117.514,3,56,10,1200,27.3134,1.9568
35.07887,117.514,3,56,10,1205,27.36446,1.9568
35.07887,117.514,3,56,10,1210,27.40886,1.9568
35.07887,117.514,3,56,10.01,1215,27.47176,1.9568
35.07887,117.514,3,56,10,1220,27.49988,1.9568
35.07887,117.514,3,56,10,1225,27.53318,1.9568
35.07887,117.514,3,56,10,1230,27.55982,1.9568
35.07887,117.514,3,56,10,1235,27.5983,1.9568
35.07887,117.514,3,56,10,1240,27.63974,1.9568
35.07887,117.514,3,56,10,1245,27.69598,1.9568
35.07887,117.514,3,56,10.01,1250,27.73002,1.9568
35.07887,117.514,3,56,10,1255,27.7574,1.9568
35.07887,117.514,3,56,10,1260,27.78774,1.9568
35.07887,117.514,3,56,10,1265,27.83288,1.9568
35.07887,117.514,3,56,10,1270,27.87432,1.9568
35.07887,117.514,3,56,10,1275,27.935,1.9568
35.07887,117.514,3,56,10,1280,27.9572,1.9568
35.07887,117.514,3,56,10,1285,27.9979,1.9568
35.07887,117.514,3,56,10,1290,28.04748,1.9568
35.07887,117.514,3,56,10,1295,28.10002,1.9568
35.07887,117.514,3,56,10,1300,28.16218,1.9568
35.07887,117.514,3,56,10.01,1305,28.19252,1.9568
35.07887,117.514,3,56,10.01,1310,28.194,1.9568
35.07887,117.514,3,56,10,1315,28.21324,1.9568
35.07887,117.514,3,56,10.01,1320,28.23248,1.9568
35.07887,117.514,3,56,10,1325,28.25394,1.9568
35.07887,117.514,3,56,10,1330,28.27466,1.9568
35.07887,117.514,3,56,10,1335,28.30796,1.9568
35.07887,117.514,3,56,10,1340,28.33756,1.9568
35.07887,117.514,3,56,10,1345,28.3605,1.9568
35.07887,117.514,3,56,10,1350,28.39824,1.9568
35.07887,117.514,3,56,10,1355,28.44856,1.9568
35.07887,117.514,3,56,10,1360,28.49814,1.9568
35.07887,117.514,3,56,10.01,1365,28.54772,1.9568
35.07887,117.514,3,56,10,1370,28.55586,1.9568
35.07887,117.514,3,56,10,1375,28.56992,1.9568
35.07887,117.514,3,56,10,1380,28.60544,1.9568
35.07887,117.514,3,56,10,1385,28.64022,1.9568
35.07887,117.514,3,56,10,1390,28.67796,1.9568
35.07887,117.514,3,56,10,1395,28.72162,1.9568
35.07887,117.514,3,56,10,1400,28.74012,1.9568
35.07887,117.514,3,56,10,1405,28.77046,1.9568
35.07887,117.514,3,56,10,1410,28.80672,1.9568
35.07887,117.514,3,56,10,1415,28.8489,1.9568
35.07887,117.514,3,56,10.01,1420,28.89034,1.9568
35.07887,117.514,3,56,10.01,1425,28.89034,1.9568
35.07887,117.514,3,56,10,1430,28.89996,1.9568
35.07887,117.514,3,56,10,1435,28.92142,1.9568
35.07887,117.514,3,56,10,1440,28.9451,1.9568
35.07887,117.514,3,56,10,1445,28.96582,1.9568
35.07887,117.514,3,56,10.01,1450,29.00134,1.9568
35.07887,117.514,3,56,10,1455,29.00578,1.9568
35.07887,117.514,3,56,10,1460,29.01244,1.9568
35.07887,117.514,3,56,10,1465,29.03094,1.9568
35.07887,117.514,3,56,10,1470,29.06498,1.9568
35.07887,117.514,3,56,10,1475,29.09532,1.9568
35.07887,117.514,3,56,10.01,1480,29.13454,1.9568
35.07887,117.514,3,56,10,1485,29.13454,1.9568
35.07887,117.514,3,56,10.01,1490,29.15082,1.9568
35.07887,117.514,3,56,10,1495,29.15748,1.9568
35.07887,117.514,3,56,10.01,1500,29.1856,1.9568
35.07887,117.514,3,56,10,1505,29.19152,1.9568
35.07887,117.514,3,56,10,1510,29.2189,1.9568
35.07887,117.514,3,56,10,1515,29.24258,1.9568
35.07887,117.514,3,56,10,1520,29.2855,1.9568
35.07887,117.514,3,56,10,1525,29.30918,1.9568
35.07887,117.514,3,56,10,1530,29.3484,1.9568
35.07887,117.514,3,56,10.02,1535,29.40316,1.9568
35.07887,117.514,3,56,10.01,1540,29.46088,1.9568
35.07887,117.514,3,56,10,1545,29.46088,1.9568
35.07887,117.514,3,56,10,1550,29.47938,1.9568
35.07887,117.514,3,56,10,1555,29.49418,1.9568
35.07887,117.514,3,56,10,1560,29.52748,1.9568
35.07887,117.514,3,56,10.01,1565,29.55116,1.9568
35.07887,117.514,3,56,10,1570,29.55856,1.9568
35.07887,117.514,3,56,10,1575,29.56522,1.9568
35.07887,117.514,3,56,10,1580,29.58742,1.9568
35.07887,117.514,3,56,10,1585,29.60296,1.9568
35.07887,117.514,3,56,10,1590,29.63034,1.9568
35.07887,117.514,3,56,10,1595,29.65772,1.9568
35.07887,117.514,3,56,10,1600,29.67844,1.9568
35.07887,117.514,3,56,10,1605,29.69916,1.9568
35.07887,117.514,3,56,10,1610,29.71026,1.9568
35.07887,117.514,3,56,10,1615,29.72654,1.9568
35.07887,117.514,3,56,10,1620,29.75244,1.9568
35.07887,117.514,3,56,10,1625,29.78426,1.9568
35.07887,117.514,3,56,10,1630,29.7998,1.9568
35.07887,117.514,3,56,10,1635,29.8183,1.9568
35.07887,117.514,3,56,10,1640,29.8553,1.9568
35.07887,117.514,3,56,10,1645,29.88638,1.9568
35.07887,117.514,3,56,10,1650,29.92634,1.9568
35.07887,117.514,3,56,10.01,1655,29.98184,1.9568
35.07887,117.514,3,56,10,1660,30.01884,1.9568
35.07887,117.514,3,56,10,1665,30.01884,1.9568
35.07887,117.514,3,56,10,1670,30.03586,1.9568
35.07887,117.514,3,56,10,1675,30.04326,1.9568
35.07887,117.514,3,56,10,1680,30.06916,1.9568
35.07887,117.514,3,56,10,1685,30.09506,1.9568
35.07887,117.514,3,56,10,1690,30.1143,1.9568
35.07887,117.514,3,56,10,1695,30.13354,1.9568
35.07887,117.514,3,56,10,1700,30.14612,1.9568
35.07887,117.514,3,55.9,10,1705,30.16758,1.9568
35.07887,117.514,3,56,10,1710,30.20458,1.9568
35.07887,117.514,3,56,10,1715,30.22604,1.9568
35.07887,117.514,3,56,10,1720,30.25046,1.9568
35.07887,117.514,3,56,10,1725,30.2808,1.9568
35.07887,117.514,3,56,10,1730,30.30744,1.9568
35.07887,117.514,3,56,10,1735,30.33704,1.9568
35.07887,117.514,3,56,10,1740,30.35702,1.9568
35.07887,117.514,3,56,10,1745,30.39624,1.9568
35.07887,117.514,3,56,10,1750,30.4103,1.9568
35.07887,117.514,3,56,10,1755,30.43324,1.9568
